Timestamp,Event,Path
2023-09-02 12:59:02,deleted,C:/Users/Asus\AppData\Local\Google\Chrome\User Data\Profile 1\Network\Network Persistent State~RF180cdbc3.TMP
2023-09-02 12:59:02,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.ytt0piyc
2023-09-02 12:59:02,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:02,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.ytt0piyc
2023-09-02 12:59:02,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.ytt0piyc
2023-09-02 12:59:02,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:02,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.yl_aoshu
2023-09-02 12:59:02,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:02,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.yl_aoshu
2023-09-02 12:59:02,Security Breach,C:/Users/Asus\AppData\Local\Temp\openpyxl.yl_aoshu
2023-09-02 12:59:03,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:03,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.zlhb7ic5
2023-09-02 12:59:03,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:03,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.zlhb7ic5
2023-09-02 12:59:03,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.zlhb7ic5
2023-09-02 12:59:03,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:03,Security Breach,C:/Users/Asus\AppData\Local\Temp\openpyxl.sfbar_23
2023-09-02 12:59:05,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:05,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.sfbar_23
2023-09-02 12:59:05,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.sfbar_23
2023-09-02 12:59:05,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:05,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.m8np32su
2023-09-02 12:59:05,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:05,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.m8np32su
2023-09-02 12:59:05,Security Breach,C:/Users/Asus\AppData\Local\Temp\openpyxl.m8np32su
2023-09-02 12:59:06,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:06,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.e_r14zpo
2023-09-02 12:59:06,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:06,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.e_r14zpo
2023-09-02 12:59:06,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.e_r14zpo
2023-09-02 12:59:06,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:06,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.t1a9r3lr
2023-09-02 12:59:06,Security Breach,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:07,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.t1a9r3lr
2023-09-02 12:59:07,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.t1a9r3lr
2023-09-02 12:59:07,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:07,Security Breach,C:/Users/Asus\AppData\Local\Temp\openpyxl.7495zg55
2023-09-02 12:59:08,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:08,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.7495zg55
2023-09-02 12:59:08,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.7495zg55
2023-09-02 12:59:08,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:08,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.148lij__
2023-09-02 12:59:08,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:08,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.148lij__
2023-09-02 12:59:09,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.148lij__
2023-09-02 12:59:09,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:09,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.jj_x_vok
2023-09-02 12:59:09,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:09,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.jj_x_vok
2023-09-02 12:59:09,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.jj_x_vok
2023-09-02 12:59:09,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:09,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.k89hfh87
2023-09-02 12:59:09,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:09,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.k89hfh87
2023-09-02 12:59:09,Security Breach,C:/Users/Asus\AppData\Local\Temp\openpyxl.k89hfh87
2023-09-02 12:59:10,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:10,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.ilaxxo5_
2023-09-02 12:59:10,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:10,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.ilaxxo5_
2023-09-02 12:59:10,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.ilaxxo5_
2023-09-02 12:59:10,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:10,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.b9uh8u7h
2023-09-02 12:59:10,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:10,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.b9uh8u7h
2023-09-02 12:59:10,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.b9uh8u7h
2023-09-02 12:59:10,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:10,modified,C:/Users/Asus\AppData\Local\Microsoft\Windows\Notifications\wpndatabase.db-wal
2023-09-02 12:59:10,modified,C:/Users/Asus\AppData\Local\Microsoft\Windows\Notifications\wpndatabase.db
2023-09-02 12:59:10,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.9ymbevrm
2023-09-02 12:59:10,Security Breach,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:11,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.9ymbevrm
2023-09-02 12:59:12,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.9ymbevrm
2023-09-02 12:59:12,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:12,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.a98a1jbj
2023-09-02 12:59:12,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:12,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.a98a1jbj
2023-09-02 12:59:12,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.a98a1jbj
2023-09-02 12:59:12,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:12,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.1taeb68c
2023-09-02 12:59:12,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:12,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.1taeb68c
2023-09-02 12:59:12,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.1taeb68c
2023-09-02 12:59:12,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:12,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.ndu3h_iy
2023-09-02 12:59:12,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:12,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.ndu3h_iy
2023-09-02 12:59:12,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.ndu3h_iy
2023-09-02 12:59:12,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:12,modified,C:/Users/Asus\AppData\Local\Microsoft\Windows\Notifications\wpndatabase.db-wal
2023-09-02 12:59:12,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.cp28zhv8
2023-09-02 12:59:12,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:12,Security Breach,C:/Users/Asus\AppData\Local\Temp\openpyxl.cp28zhv8
2023-09-02 12:59:13,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.cp28zhv8
2023-09-02 12:59:13,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:13,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.jru_syve
2023-09-02 12:59:13,Security Breach,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:15,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.jru_syve
2023-09-02 12:59:15,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.jru_syve
2023-09-02 12:59:15,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:15,Security Breach,C:/Users/Asus\AppData\Local\Temp\openpyxl.y14l9yqm
2023-09-02 12:59:16,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:16,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.y14l9yqm
2023-09-02 12:59:16,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.y14l9yqm
2023-09-02 12:59:16,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:16,Security Breach,C:/Users/Asus\AppData\Local\Temp\openpyxl.4f2czzq1
2023-09-02 12:59:17,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:17,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.4f2czzq1
2023-09-02 12:59:17,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.4f2czzq1
2023-09-02 12:59:17,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:17,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.d516a_qk
2023-09-02 12:59:17,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:17,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.d516a_qk
2023-09-02 12:59:17,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.d516a_qk
2023-09-02 12:59:17,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:17,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.a6q1u5g_
2023-09-02 12:59:17,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:17,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.a6q1u5g_
2023-09-02 12:59:17,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.a6q1u5g_
2023-09-02 12:59:17,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:17,modified,C:/Users/Asus\AppData\Local\ASUS\ARMOURY CRATE Diagnosis\ArmouryCrate.UserSessionHelper_2023-09-02.log
2023-09-02 12:59:17,modified,C:/Users/Asus\AppData\Local\Packages\B9ECED6F.ArmouryCrate_qmba6cd70vzyy\LocalState\ScenarioProfile\Config\CurrentStatusCache.xml
2023-09-02 12:59:18,modified,C:/Users/Asus\AppData\Local\ASUS\ARMOURY CRATE Diagnosis\ArmouryCrate.UserSessionHelper_2023-09-02.log
2023-09-02 12:59:18,modified,C:/Users/Asus\AppData\Local\Packages\B9ECED6F.ArmouryCrate_qmba6cd70vzyy\LocalState\ScenarioProfile\Config\CurrentStatusCache.xml
2023-09-02 12:59:18,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.m5qcsgft
2023-09-02 12:59:18,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:18,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.m5qcsgft
2023-09-02 12:59:18,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.m5qcsgft
2023-09-02 12:59:18,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:18,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.hdqk0p_t
2023-09-02 12:59:18,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:18,Security Breach,C:/Users/Asus\AppData\Local\Temp\openpyxl.hdqk0p_t
2023-09-02 12:59:19,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.hdqk0p_t
2023-09-02 12:59:19,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:19,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.m12fq3wu
2023-09-02 12:59:19,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:19,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.m12fq3wu
2023-09-02 12:59:19,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.m12fq3wu
2023-09-02 12:59:19,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:19,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.j5bvs137
2023-09-02 12:59:19,Security Breach,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:20,Security Breach,C:/Users/Asus\AppData\Local\Temp\openpyxl.j5bvs137
2023-09-02 12:59:21,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.j5bvs137
2023-09-02 12:59:21,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:21,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.u_cbb428
2023-09-02 12:59:21,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:22,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.u_cbb428
2023-09-02 12:59:22,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.u_cbb428
2023-09-02 12:59:22,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:22,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.8cxgquim
2023-09-02 12:59:22,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:22,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.8cxgquim
2023-09-02 12:59:22,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.8cxgquim
2023-09-02 12:59:22,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:22,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.bgo3s1ui
2023-09-02 12:59:22,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:22,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.bgo3s1ui
2023-09-02 12:59:22,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.bgo3s1ui
2023-09-02 12:59:22,Security Breach,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:23,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.norz7b7x
2023-09-02 12:59:23,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:23,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.norz7b7x
2023-09-02 12:59:23,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.norz7b7x
2023-09-02 12:59:23,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:23,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.r2fcoovi
2023-09-02 12:59:23,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:23,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.r2fcoovi
2023-09-02 12:59:23,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.r2fcoovi
2023-09-02 12:59:23,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:23,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.dw41gzed
2023-09-02 12:59:24,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:24,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.dw41gzed
2023-09-02 12:59:24,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.dw41gzed
2023-09-02 12:59:24,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:24,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.lbk9hkop
2023-09-02 12:59:24,Security Breach,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:25,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.lbk9hkop
2023-09-02 12:59:25,modified,C:/Users/Asus\AppData\Local\ASUS\ARMOURY CRATE Diagnosis\ArmouryCrate.UserSessionHelper_2023-09-02.log
2023-09-02 12:59:25,modified,C:/Users/Asus\AppData\Local\Packages\B9ECED6F.ArmouryCrate_qmba6cd70vzyy\LocalState\ScenarioProfile\Config\CurrentStatusCache.xml
2023-09-02 12:59:25,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.lbk9hkop
2023-09-02 12:59:25,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.lbk9hkop
2023-09-02 12:59:25,modified,C:/Users/Asus\AppData\Local\Packages\B9ECED6F.ArmouryCrate_qmba6cd70vzyy\LocalState\ScenarioProfile\Config\CurrentStatusCache.xml
2023-09-02 12:59:25,modified,C:/Users/Asus\AppData\Local\ASUS\ARMOURY CRATE Diagnosis\ArmouryCrate.UserSessionHelper_2023-09-02.log
2023-09-02 12:59:25,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:25,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.pmg17pw4
2023-09-02 12:59:25,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:25,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.pmg17pw4
2023-09-02 12:59:25,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.pmg17pw4
2023-09-02 12:59:25,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:25,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.6aqgn3v1
2023-09-02 12:59:25,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:25,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.6aqgn3v1
2023-09-02 12:59:26,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.6aqgn3v1
2023-09-02 12:59:26,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:26,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.b0wxzzxe
2023-09-02 12:59:26,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:26,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.b0wxzzxe
2023-09-02 12:59:26,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.b0wxzzxe
2023-09-02 12:59:26,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:26,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.80f2lveh
2023-09-02 12:59:26,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:26,Security Breach,C:/Users/Asus\AppData\Local\Temp\openpyxl.80f2lveh
2023-09-02 12:59:27,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.80f2lveh
2023-09-02 12:59:27,Security Breach,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:28,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.r1pog0v9
2023-09-02 12:59:28,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:28,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.r1pog0v9
2023-09-02 12:59:28,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.r1pog0v9
2023-09-02 12:59:28,Security Breach,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:29,Security Breach,C:/Users/Asus\AppData\Local\Temp\openpyxl.nqgsniqb
2023-09-02 12:59:30,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:30,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.nqgsniqb
2023-09-02 12:59:30,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.nqgsniqb
2023-09-02 12:59:30,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:31,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.aczzsoxa
2023-09-02 12:59:31,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:31,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.aczzsoxa
2023-09-02 12:59:31,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.aczzsoxa
2023-09-02 12:59:31,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:31,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.teok_gnk
2023-09-02 12:59:31,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:31,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.teok_gnk
2023-09-02 12:59:31,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.teok_gnk
2023-09-02 12:59:31,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:31,Security Breach,C:/Users/Asus\AppData\Local\Temp\openpyxl.aiud6g97
2023-09-02 12:59:32,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:32,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.aiud6g97
2023-09-02 12:59:32,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.aiud6g97
2023-09-02 12:59:32,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:32,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.onc8enpv
2023-09-02 12:59:32,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:32,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.onc8enpv
2023-09-02 12:59:32,Security Breach,C:/Users/Asus\AppData\Local\Temp\openpyxl.onc8enpv
2023-09-02 12:59:33,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:33,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.lchnuc_v
2023-09-02 12:59:33,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:34,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.lchnuc_v
2023-09-02 12:59:34,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.lchnuc_v
2023-09-02 12:59:34,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:34,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.he8jwq5x
2023-09-02 12:59:34,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:34,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.he8jwq5x
2023-09-02 12:59:34,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.he8jwq5x
2023-09-02 12:59:34,Security Breach,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:35,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.81wzst3x
2023-09-02 12:59:35,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:35,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.81wzst3x
2023-09-02 12:59:35,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.81wzst3x
2023-09-02 12:59:35,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:35,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.mqznve2t
2023-09-02 12:59:35,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:35,Security Breach,C:/Users/Asus\AppData\Local\Temp\openpyxl.mqznve2t
2023-09-02 12:59:36,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.mqznve2t
2023-09-02 12:59:36,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:36,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.baj7zr9p
2023-09-02 12:59:36,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:36,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.baj7zr9p
2023-09-02 12:59:36,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.baj7zr9p
2023-09-02 12:59:37,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:37,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.y7gjtvb1
2023-09-02 12:59:37,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:37,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.y7gjtvb1
2023-09-02 12:59:37,Security Breach,C:/Users/Asus\AppData\Local\Temp\openpyxl.y7gjtvb1
2023-09-02 12:59:38,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:38,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.ccfu2m8d
2023-09-02 12:59:38,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:38,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.ccfu2m8d
2023-09-02 12:59:38,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.ccfu2m8d
2023-09-02 12:59:38,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:38,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.hnmgbb8y
2023-09-02 12:59:38,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:38,Security Breach,C:/Users/Asus\AppData\Local\Temp\openpyxl.hnmgbb8y
2023-09-02 12:59:39,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.hnmgbb8y
2023-09-02 12:59:39,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:39,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.qmz0qq6t
2023-09-02 12:59:39,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:39,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.qmz0qq6t
2023-09-02 12:59:39,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.qmz0qq6t
2023-09-02 12:59:40,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:40,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.lsnwdg84
2023-09-02 12:59:40,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:40,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.lsnwdg84
2023-09-02 12:59:40,Security Breach,C:/Users/Asus\AppData\Local\Temp\openpyxl.lsnwdg84
2023-09-02 12:59:41,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:41,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.rbpvc67h
2023-09-02 12:59:41,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:41,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.rbpvc67h
2023-09-02 12:59:41,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.rbpvc67h
2023-09-02 12:59:41,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:41,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.wr8qrd45
2023-09-02 12:59:41,Security Breach,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:42,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.wr8qrd45
2023-09-02 12:59:42,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.wr8qrd45
2023-09-02 12:59:42,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:42,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.7dybn2ct
2023-09-02 12:59:42,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:42,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.7dybn2ct
2023-09-02 12:59:42,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.7dybn2ct
